"geoid","census_mortgage_status_001_total_per","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races","census_race_005_asian_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone","census_race_007_some_other_race_alone","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt","census_name","census_race_004_american_indian_and_alaska_native_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan_per","census_mortgage_status_008_housing_units_without_a_mortgage_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races_per","census_race_003_black_or_african_american_alone","census_race_008_two_or_more_races_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan","census_race_008_two_or_more_races","census_race_009_two_races_including_some_other_race","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both_per","census_race_001_total_per","census_mortgage_status_001_total","census_race_001_total","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt_per","census_median_contract_001_median_contract_rent_per","census_race_005_asian_alone","census_mortgage_status_005_home_equity_loan_only_per","census_race_003_black_or_african_american_alone_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan_per","census_mortgage_status_004_second_mortgage_only","census_race_004_american_indian_and_alaska_native_alone","census_race_007_some_other_race_alone_per","census_race_002_white_alone_per","census_race_002_white_alone","census_mortgage_status_004_second_mortgage_only_per","census_mortgage_status_008_housing_units_without_a_mortgage","census_mortgage_status_005_home_equity_loan_only","census_race_009_two_races_including_some_other_race_per","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both","median_rent","population","case_number","longitude","latitude","councildis","precinctid","reviewer","hearing_date","location","mva_cluster","mva_code","hdlc","ncdc","ncdc_adjusted","vacant_lot","vacant_lot_code","market_assessment","market_code","roof","roof_code","exterior","exterior_code","foundation","foundation_code","overall_condition","overall_condition_code","character","character_code","abatement_recommendation","recommendation_code","reviewer_notes","zipcode","geopin","xpos","ypos","potential_error_in_lot_status","potential_error_in_market_status","vacant_lot_revised_code"
"14000US22071007101",0.0565159574468085,18,0,0,7,18,"Census Tract 71.01, Orleans, LA",0,0,0.00797872340425532,0.0445478723404255,0,0.011968085106383,1083,0.011968085106383,12,18,0,0.00398936170212766,1,85,1504,0.011968085106383,0.394281914893617,0,0.00398936170212766,0.720079787234043,0,0,0,0.00465425531914894,0.263297872340426,396,0,67,6,0,6,593,1504,"CEHB-12-1258",-90.0970098112253,29.9622011200101,"B","3-8","Demo",2013-09-30,"739 S Salcedo St","F",6,0,1,1,NA,NA,"Very Strong",1,"Fair",2,"Poor",3,"Fair",2,"Fair",2,1,1,"sell",1,"",70119,41033511,3672309.878,533858.3204,"0","1",NA
"14000US22071007200",0.115954664341761,67,0.0013077593722755,0,21,71,"Census Tract 72, Orleans, LA",0,0,0.028770706190061,0.0850043591979076,0,0.0292066259808195,2073,0.0292066259808195,66,67,0,0.0021795989537925,1,266,2294,0.0309503051438535,0.33435047951177,3,0,0.903661726242371,0,5,0,0.00915431560592851,0.0566695727986051,130,0.0021795989537925,195,0,0,5,767,2294,"CEHB-12-1728",-90.1140538096718,29.9655370123847,"A","17-12","Demo",2013-10-28,"8305 Edinburgh St","F",6,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70118,41029148,3666900.266,535013.5534,"0","1",1
"14000US22071007605",0.125649913344887,0,0,0,0,61,"Census Tract 76.05, Orleans, LA",0,0,0.0433275563258232,0.072790294627383,0,0,1047,0,50,0,0,0.00953206239168111,1,145,1154,0.0528596187175043,0.5736568457539,0,0.00519930675909879,0.907279029462738,0,5,0,0,0.0927209705372617,107,0.00433275563258232,84,6,0,11,662,1154,"13-01682-PNBL",-90.1142194412871,29.9756750250614,"A","17-16","DG",2013-07-22,"9022 Heaton St","F",6,0,1,1,NA,NA,"Moderately Weak",3,"Poor",3,"Fair",2,"Fair",2,"Fair",2,0,0,"sell",1,"",70118,41024416,3666808.6,538699.5745,"0","0",NA
"14000US22071000300",0.17344398340249,0,0,0,4,112,"Census Tract 3, Orleans, LA",0,0,0.0796680497925311,0.0804979253112033,0,0,1100,0,96,0,0,0.0132780082987552,1,209,1205,0.0929460580912863,0.427385892116183,0,0,0.912863070539419,0,16,0,0.0033195020746888,0.0838174273858921,101,0.0132780082987552,97,0,0,16,515,1205,"13-01445-PNBL",-90.050764317916,29.9442563546307,"C","15-6","Demo",2013-10-07,"1104 Nunez St","G",7,0,1,1,0,0,"Very Strong",1,"Fair",2,"Fair",2,"Fair",2,"Fair",2,NA,NA,"sell",1,"OCCUPIED",70114,41000852,3687025.755,527493.9013,"0","1",0
"14000US22071007000",0.0274250888776028,13,0.0192991366175724,0,0,1,"Census Tract 70, Orleans, LA",0,0,0.000507872016251904,0.0269172168613509,0,0.00660233621127476,1424,0.0167597765363128,1,33,20,0,1,54,1969,0.000507872016251904,0.363636363636364,38,0,0.723209751142712,0,0,0,0,0.240731335703403,474,0,53,0,0.0101574403250381,0,716,1969,"CEHB-11-6720",-90.0998584851294,29.9567926209355,"B","2-7","AW",2013-09-05,"1105-1107 S Gayoso St","G",7,0,1,1,NA,NA,"Very Weak",4,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"",70125,41035945,3671429.064,531881.8628,"0","0",NA
"14000US22071000300",0.17344398340249,0,0,0,4,112,"Census Tract 3, Orleans, LA",0,0,0.0796680497925311,0.0804979253112033,0,0,1100,0,96,0,0,0.0132780082987552,1,209,1205,0.0929460580912863,0.427385892116183,0,0,0.912863070539419,0,16,0,0.0033195020746888,0.0838174273858921,101,0.0132780082987552,97,0,0,16,515,1205,"13-01446-PNBL",-90.0507616986896,29.9442151978228,"C","15-6","Demo",2013-10-07,"1106 Nunez St","G",7,0,1,1,0,0,"Very Strong",1,"Fair",2,"Fair",2,"Fair",2,"Fair",2,NA,NA,"sell",1,"OCCUPIED",70114,41000853,3687026.752,527478.9445,"0","1",0
"14000US22071000701",0.403614457831325,0,0,0,0,43,"Census Tract 7.01, Orleans, LA",0,0,0.129518072289157,0.274096385542169,0,0,317,0,43,0,0,0,1,134,332,0.129518072289157,1.15060240963855,0,0,0.954819277108434,0,0,0,0,0.0451807228915663,15,0,91,0,0,0,382,332,"12-08626-PNBL",-90.0222832970525,29.9634099138176,"E","9-8","Demo",2013-09-30,"1124 Reynes St","G",7,0,1,1,NA,NA,"Very Weak",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70117,41125113,3695965.676,534560.8888,"0","0",NA
"14000US22071000701",0.403614457831325,0,0,0,0,43,"Census Tract 7.01, Orleans, LA",0,0,0.129518072289157,0.274096385542169,0,0,317,0,43,0,0,0,1,134,332,0.129518072289157,1.15060240963855,0,0,0.954819277108434,0,0,0,0,0.0451807228915663,15,0,91,0,0,0,382,332,"13-01989-PNBL",-90.0256102147436,29.9649932141631,"E","9-8","DG",2013-09-16,"1209 Sister St","G",7,0,1,1,NA,NA,"Very Weak",4,"Poor",3,"Poor",3,"Fair",2,"Poor",3,1,1,"sell",1,"",70117,41124938,3694905.712,535124.596,"0","0",NA
"14000US22071000904",0.306122448979592,13,0.0282574568288854,1,0,63,"Census Tract 9.04, Orleans, LA",0,0.00156985871271586,0.0989010989010989,0.207221350078493,0,0.0204081632653061,593,0.0204081632653061,63,13,0,0,1,195,637,0.0989010989010989,1.01726844583987,18,0,0.930926216640502,0,0,0,0,0.0188383045525903,12,0,132,0,0,0,648,637,"13-04815-PNBL",-90.0156582970706,29.9640680534565,"E","9-5A","Demo",2013-09-17,"1335 Flood St","G",7,0,1,1,NA,NA,"Very Weak",4,"Poor",3,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"CNAP",70117,41121681,3698060.579,534824.2734,"0","0",NA
"14000US22071000901",0.343347639484979,0,0,0,0,67,"Census Tract 9.01, Orleans, LA",0,0,0.143776824034335,0.199570815450644,0,0,466,0,67,0,0,0,1,160,466,0.143776824034335,1.10085836909871,0,0,1,0,0,0,0,0,0,0,93,0,0,0,513,466,"CEHB-12-0364",-90.0089325161092,29.9625721492237,"E","9-3","Demo",2013-10-10,"1400 St Maurice Ave","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70117,41124856,3700196.416,534304.8617,"0","1",1
"14000US22071000904",0.306122448979592,13,0.0282574568288854,1,0,63,"Census Tract 9.04, Orleans, LA",0,0.00156985871271586,0.0989010989010989,0.207221350078493,0,0.0204081632653061,593,0.0204081632653061,63,13,0,0,1,195,637,0.0989010989010989,1.01726844583987,18,0,0.930926216640502,0,0,0,0,0.0188383045525903,12,0,132,0,0,0,648,637,"CEHB-11-8082",-90.018258846409,29.9653693694997,"E","9-5A","JN",2013-10-29,"1415-1417 Egania St","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70117,41124724,3697231.749,535288.0187,"0","1",1
"14000US22071001746",0.240090886139864,11,0,0,0,549,"Census Tract 17.46, Orleans, LA",0,0,0.129007826306488,0.101489522847766,0,0.00277707649583439,3868,0.00277707649583439,511,11,0,0.00959353698560969,1,951,3961,0.138601363292098,0.196415046705377,0,0.00959353698560969,0.976521080535218,0,0,0,0,0.0207018429689472,82,0,402,38,0,38,778,3961,"12-09858-PNBL",-89.9407180064041,30.07035450485,"E","9-44O","Demo",2013-10-15,"14724 Beekman Rd","G",7,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70128,41114221,3721318.72,573754.4282,"0","1",1
"14000US22071001302",0.142998027613412,0,0.00493096646942801,0,0,51,"Census Tract 13.02, Orleans, LA",0,0,0.0502958579881657,0.0927021696252465,0,0,951,0,51,0,0,0,1,145,1014,0.0502958579881657,0.674556213017751,5,0,0.937869822485207,0,0,0,0,0.0571992110453649,58,0,94,0,0,0,684,1014,"CEHB-11-1243",-90.0328940125511,29.9696769552458,"D","9-17","Demo",2013-07-25,"1509-1511 Mazant St","G",7,0,1,1,NA,NA,"Very Weak",4,NA,NA,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70117,41068141,3692580.168,536801.5268,"0","0",NA
"14000US22071001301",0.205866076369673,5,0.00110680686220255,0,57,203,"Census Tract 13.01, Orleans, LA",0.00774764803541782,0,0.0907581627006087,0.0935251798561151,0,0.00276701715550636,1501,0.00276701715550636,164,5,0,0.0215827338129496,1,372,1807,0.112340896513558,0.462091864969563,2,0.018262313226342,0.83065855008301,0,6,14,0.0315439955727725,0.12617598229109,228,0.00332042058660764,169,33,0,39,835,1807,"13-04809-PNBL",-90.0404272999584,29.9717605030046,"D","9-21","DG",2013-10-21,"1524-1526 Piety St","G",7,1,1,0,0,0,"Very Weak",4,"Good",1,"Poor",3,"Good",1,"Fair",2,1,1,"sell",1,"Some fees have been paid. There is no evidence of work-in-progress.",70117,41071091,3690186.521,537532.1905,"0","0",0
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"CEHB-11-4158",-90.0424313231226,29.9744029643979,"D","9-21","JN",2013-10-17,"1726-1728 Clouet St","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70117,41070866,3689541.219,538485.9333,"0","1",1
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"12-09743-PNBL",-90.0422346722945,29.9750217245402,"D","9-23","JN",2013-09-12,"1804-1806 Clouet St","G",7,0,1,1,NA,NA,"Very Weak",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70117,41070786,3689600.942,538711.6388,"0","0",NA
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"CEHB-12-0676",-90.043496695316,29.9752962553581,"D","9-23","DG",2013-07-29,"1809-1811 Montegut St, 6 Montegut St","G",7,0,1,1,NA,NA,"Very Weak",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70117,41070808,3689200.273,538806.9686,"0","0",NA
"14000US22071013100",0.136392206159648,6,0,0,0,138,"Census Tract 131, Orleans, LA",0,0,0.0527969830295412,0.049654305468259,10,0.00377121307353866,1419,0.00377121307353866,84,6,0,0.0276555625392835,1,217,1591,0.0867379006913891,0.404776869893149,0,0.0276555625392835,0.891891891891892,0.00628535512256443,0,0,0,0.104336895034569,166,0,79,44,0,44,644,1591,"12-10149-PNBL",-90.1323125612869,29.958145193322,"A","17-6","JN",2013-10-24,"1822 Hollygrove St","G",7,0,1,1,0,0,"Very Strong",1,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.3120-22 HOLLYGROVE ST.
OCCP.",70118,41136861,3661147.288,532264.5409,"0","1",0
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"CEHB-11-3253",-90.0421313245655,29.975363860875,"D","9-23","Demo",2013-09-23,"1824-1826 Clouet St","G",7,0,1,1,NA,NA,"Very Weak",4,"Fair",2,"Fair",2,"Fair",2,"Fair",2,0,0,"sell",1,"",70117,41070788,3689632.259,538836.4209,"0","0",NA
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"12-09085-PNBL",-90.0425895643233,29.9768229760377,"D","9-23","DG",2013-10-24,"1932 Feliciana St","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70117,41065204,3689481.208,539365.3747,"0","1",1
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"12-09646-PNBL",-90.0394054216569,29.9765087839594,"D","9-23","AW",2013-07-25,"2001 Louisa St","G",7,0,1,1,NA,NA,"Moderately Weak",3,"Fair",2,"Fair",2,"Fair",2,"Fair",2,NA,NA,"sell",1,"",70117,41067244,3690490.551,539262.4922,"0","0",NA
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"13-05178-PNBL",-90.0365194788158,29.9761102266243,"D","9-23","Demo",2013-10-01,"2019 Gallier St","G",7,0,1,1,NA,NA,"Very Weak",4,"Good",1,"Fair",2,"Good",1,"Good",1,0,0,"sell",1,"IN COMPLIANCE",70117,41065936,3691405.841,539127.8909,"0","0",NA
"14000US22071001500",0.14448236632537,6,0.00113765642775882,0,0,65,"Census Tract 15, Orleans, LA",0,0,0.0739476678043231,0.0705346985210466,0,0.0068259385665529,733,0.0068259385665529,65,6,0,0,1,127,879,0.0739476678043231,0.712172923777019,1,0,0.833902161547213,0,0,0,0,0.158134243458476,139,0,62,0,0,0,626,879,"13-01588-PNBL",-90.0464493773065,29.9785077153075,"D","8-12","JN",2013-07-23,"2020 Port St","G",7,0,1,1,NA,NA,"Moderately Weak",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70117,41060607,3688252.367,539964.2643,"0","0",NA
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"13-04715-PNBL",-90.0336950633835,29.9757187399129,"D","9-10","JN",2013-10-01,"2026 Alvar St","G",7,0,1,1,NA,NA,"Very Weak",4,"Fair",2,"Fair",2,"Fair",2,"Fair",2,0,0,"sell",1,"",70117,41066627,3692301.63,538995.6629,"0","0",NA
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"12-08897-PNBL",-90.0351696761704,29.9762584229278,"D","9-10","Demo",2013-10-10,"2032-2034 Independence St","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"There is a new incident created.",70117,41069990,3691832.561,539186.6194,"0","1",1
"14000US22071001402",0.289379900213828,72,0,0,0,201,"Census Tract 14.02, Orleans, LA",0,0,0.133285816108339,0.146115466856736,0,0.0513186029935852,1213,0.0513186029935852,187,72,0,0.00997861724875267,1,406,1403,0.143264433357092,0.602993585174626,0,0,0.864575908766928,0,14,0,0,0.0841054882394868,118,0.00997861724875267,205,0,0,14,846,1403,"13-04640-PNBL",-90.0391827657832,29.9772494112142,"D","9-23","DG",2013-09-12,"2039 Louisa St","G",7,0,1,1,NA,NA,"Very Strong",1,"Very Poor",4,"Fair",2,"Fair",2,"Poor",3,1,1,"sell",1,"SELL LOT",70117,41067250,3690557.999,539532.6077,"0","1",NA
"14000US22071003100",0.163220892274211,54,0,0,9,56,"Census Tract 31, Orleans, LA",0,0,0.014145810663765,0.102285092491839,0,0.058759521218716,816,0.0750816104461371,13,69,15,0.0467899891186072,1,150,919,0.0609357997823721,0.822633297062024,0,0.0206746463547334,0.887921653971708,0,24,0,0.00979325353645267,0.0272034820457018,25,0.0261153427638738,94,19,0.0163220892274211,43,756,919,"12-09865-PNBL",-90.0631963454851,29.9846094409819,"D","7-9A","Demo",2013-10-14,"2057-2059 Hope St","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70119,41076449,3682926.01,542123.9276,"0","1",1
"14000US22071003000",0.160267111853088,5,0,0,0,81,"Census Tract 30, Orleans, LA",0.00834724540901502,0,0.0550918196994992,0.0926544240400668,0,0.00417362270450751,1157,0.00417362270450751,66,5,0,0.0125208681135225,1,192,1198,0.0676126878130217,0.635225375626043,0,0,0.965776293823038,0,15,10,0,0.0217028380634391,26,0.0125208681135225,111,0,0,15,761,1198,"13-05620-PNBL",-90.0620490379247,29.9811879760211,"D","7-8","Demo",2013-10-29,"2080-2082 N Rocheblave St","G",7,0,1,1,0,0,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"REMODEL",70119,41074932,3683303.007,540883.7804,"0","1",0
"14000US22071003000",0.160267111853088,5,0,0,0,81,"Census Tract 30, Orleans, LA",0.00834724540901502,0,0.0550918196994992,0.0926544240400668,0,0.00417362270450751,1157,0.00417362270450751,66,5,0,0.0125208681135225,1,192,1198,0.0676126878130217,0.635225375626043,0,0,0.965776293823038,0,15,10,0,0.0217028380634391,26,0.0125208681135225,111,0,0,15,761,1198,"CEHB-11-3279",-90.0646761387675,29.9794823800286,"D","7-8","AW",2013-09-30,"2205 Allen St","G",7,0,1,1,NA,NA,"Very Weak",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"IMMINENT DANGER OF COLLAPSE CASE.",70119,41076744,3682478.207,540254.3432,"0","0",NA
"14000US22071002000",0.121996303142329,33,0,0,0,106,"Census Tract 20, Orleans, LA",0,0,0.0653111521873075,0.0566851509550216,0,0.0203327171903882,1480,0.0203327171903882,106,33,0,0,1,198,1623,0.0653111521873075,0.437461491065927,0,0,0.911891558841651,0,0,0,0,0.0677757239679606,110,0,92,0,0,0,710,1623,"12-10198-PNBL",-90.0566587935599,29.9765146557679,"D","8-8","JN",2013-09-09,"2220-2222 N Prieur St","G",7,0,1,1,NA,NA,"Very Weak",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"vacant lot",70117,41069662,3685028.342,539203.3574,"0","0",NA
"14000US22071002300",0.291873963515755,4,0,0,0,279,"Census Tract 23, Orleans, LA",0,0,0.132669983416252,0.137645107794362,0,0.00221116639027087,1748,0.00221116639027087,240,4,0,0.021558872305141,1,528,1809,0.154228855721393,0.402432283029298,0,0.0121614151464898,0.966279712548369,0,17,0,0,0.0315091210613599,57,0.00939745715865119,249,22,0,39,728,1809,"13-00745-PNBL",-90.0575518394491,29.989678066478,"D","8-13","AW",2013-10-08,"2224 Treasure St","G",7,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70122,41078521,3684692.32,543986.9238,"0","1",1
"14000US22071003000",0.160267111853088,5,0,0,0,81,"Census Tract 30, Orleans, LA",0.00834724540901502,0,0.0550918196994992,0.0926544240400668,0,0.00417362270450751,1157,0.00417362270450751,66,5,0,0.0125208681135225,1,192,1198,0.0676126878130217,0.635225375626043,0,0,0.965776293823038,0,15,10,0,0.0217028380634391,26,0.0125208681135225,111,0,0,15,761,1198,"CEHB-11-2207",-90.0634152886616,29.9804778492265,"D","7-8","Demo",2013-10-17,"2303 Annette St","G",7,0,1,1,1,1,"Very Weak",4,"Poor",3,"Poor",3,"Fair",2,"Poor",3,1,1,"sell",1,"",70119,41075308,3682873.352,540620.7552,"1","0",0
"14000US22071003000",0.160267111853088,5,0,0,0,81,"Census Tract 30, Orleans, LA",0.00834724540901502,0,0.0550918196994992,0.0926544240400668,0,0.00417362270450751,1157,0.00417362270450751,66,5,0,0.0125208681135225,1,192,1198,0.0676126878130217,0.635225375626043,0,0,0.965776293823038,0,15,10,0,0.0217028380634391,26,0.0125208681135225,111,0,0,15,761,1198,"13-07009-PNBL",-90.0640398815544,29.9819911591429,"D","7-8","Demo",2013-10-24,"2424-2426 Annette St","G",7,0,1,1,1,1,"Moderately Weak",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70119,41076864,3682669.526,541168.8614,"0","0",1
"14000US22071002000",0.121996303142329,33,0,0,0,106,"Census Tract 20, Orleans, LA",0,0,0.0653111521873075,0.0566851509550216,0,0.0203327171903882,1480,0.0203327171903882,106,33,0,0,1,198,1623,0.0653111521873075,0.437461491065927,0,0,0.911891558841651,0,0,0,0,0.0677757239679606,110,0,92,0,0,0,710,1623,"12-10598-PNBL",-90.0503286332237,29.9762735936387,"D","8-8","JN",2013-10-21,"2501 N Roman St","G",7,0,1,1,0,0,"Very Weak",4,"Poor",3,"Poor",3,"Poor",3,"Poor",3,1,1,"sell",1,"",70117,41062047,3687033.368,539138.0823,"0","0",0
"14000US22071003000",0.160267111853088,5,0,0,0,81,"Census Tract 30, Orleans, LA",0.00834724540901502,0,0.0550918196994992,0.0926544240400668,0,0.00417362270450751,1157,0.00417362270450751,66,5,0,0.0125208681135225,1,192,1198,0.0676126878130217,0.635225375626043,0,0,0.965776293823038,0,15,10,0,0.0217028380634391,26,0.0125208681135225,111,0,0,15,761,1198,"13-07804-MPM",-90.0636356098597,29.9825964867662,"D","7-9A","AW",2013-10-22,"2505-2507 Annette St","G",7,0,1,1,0,0,"Very Strong",1,"Fair",2,"Fair",2,"Fair",2,"Fair",2,NA,NA,"sell",1,"REMODEL",70119,41077426,3682795.067,541390.3995,"0","1",0
"14000US22071000902",0.178294573643411,0,0,0,0,22,"Census Tract 9.02, Orleans, LA",0,0,0.0852713178294574,0.0930232558139535,0,0,255,0,22,0,0,0,1,46,258,0.0852713178294574,0,0,0,0.988372093023256,0,0,0,0,0.0116279069767442,3,0,24,0,0,0,0,258,"CEHB-11-7143",-90.0127814366734,29.977389005732,"E","9-6B","Demo",2013-10-31,"2614 Choctaw St","G",7,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70117,41120891,3698915.639,539678.7331,"0","1",1
"14000US22071001500",0.14448236632537,6,0.00113765642775882,0,0,65,"Census Tract 15, Orleans, LA",0,0,0.0739476678043231,0.0705346985210466,0,0.0068259385665529,733,0.0068259385665529,65,6,0,0,1,127,879,0.0739476678043231,0.712172923777019,1,0,0.833902161547213,0,0,0,0,0.158134243458476,139,0,62,0,0,0,626,879,"12-07987-PNBL",-90.0459906877035,29.9776598308913,"D","8-12","Demo",2013-07-30,"2714 N Johnson St","G",7,0,1,1,NA,NA,"Moderately Weak",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70117,41066458,3688401.043,539657.5731,"0","0",NA
"14000US22071002502",0.21180712032447,0,0,0,0,275,"Census Tract 25.02, Orleans, LA",0,0,0.110410094637224,0.0878774222622803,0,0,2081,0,245,0,0,0.0135196034249662,1,470,2219,0.12392969806219,0.465525011266336,0,0.0135196034249662,0.937809824245155,0,0,0,0,0.0621901757548445,138,0,195,30,0,30,1033,2219,"13-04942-PNBL",-90.0487435389873,30.0198450845716,"D","8-27","Demo",2013-10-08,"2723-2725 Pressburg St","G",7,0,0,0,0,0,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"sell",1,"VACANT PROPERTY",70122,41072331,3687357.56,554987.9734,"0","1",0
